-0.01	1.2694E-11	-4.75E-12	-1.2657E-11	
-0.005	1.2686E-11	5E-12	-1.5115E-11	
0	1.2943E-11	2.25E-12	-1.4865E-11	
0.005	1.6218E-11	-1.44E-11	-1.7049E-11	
0.01	1.7779E-11	2.835E-11	-1.8716E-11	
0.015	2.2906E-11	-1.05E-12	-2.2302E-11	
0.02	2.5246E-11	2.5E-13	-2.6124E-11	
0.025	3.1656E-11	2.37E-11	-3.0887E-11	
0.03	3.6631E-11	-1.25E-11	-3.6464E-11	
0.035	4.2952E-11	-2.1E-12	-4.2513E-11	
0.04	5.0159E-11	-1.535E-11	-5.0261E-11	
0.045	5.6777E-11	-2.7E-12	-5.7625E-11	
0.05	6.6323E-11	6.6E-12	-6.6531E-11	
0.055	7.4181E-11	-1.25E-12	-7.438E-11	
0.06	8.5753E-11	9.15E-12	-8.5445E-11	
0.065	9.4951E-11	-1.65E-12	-9.5331E-11	
0.07	1.07399E-10	-7.5E-13	-1.07159E-10	
0.075	1.19134E-10	-3.3E-12	-1.19189E-10	
0.08	1.3321E-10	-7.8E-12	-1.32312E-10	
0.085	1.46595E-10	-7.2E-12	-1.475E-10	
0.09	1.60275E-10	4.2E-12	-1.61375E-10	
0.095	1.792E-10	9.5E-13	-1.7781E-10	
0.1	1.9417E-10	3.1E-12	-1.93709E-10	
0.105	2.14091E-10	-7.65E-12	-2.13892E-10	
0.11	2.31257E-10	-2.045E-11	-2.31807E-10	
0.115	2.52437E-10	-8.25E-12	-2.52768E-10	
0.12	2.73441E-10	5.8E-12	-2.73617E-10	
0.125	2.96869E-10	7.35E-12	-2.94601E-10	
0.13	3.18339E-10	-5.5E-13	-3.19454E-10	
0.135	3.4418E-10	1.2E-11	-3.43397E-10	
0.14	3.7052E-10	1.45E-12	-3.70228E-10	
0.145	3.95216E-10	5.75E-12	-3.94697E-10	
0.15	4.2507E-10	1.4E-12	-4.24719E-10	
0.155	4.51676E-10	1.5E-13	-4.51901E-10	
0.16	4.82429E-10	6.85E-12	-4.81438E-10	
0.165	5.09685E-10	1.74E-11	-5.08369E-10	
0.17	5.29852E-10	2.6E-12	-5.34978E-10	
0.175	5.54795E-10	2.665E-11	-5.54553E-10	
0.18	5.70487E-10	-6.95E-12	-5.72069E-10	
0.185	5.83929E-10	3.25E-12	-5.81529E-10	
0.19	5.90725E-10	-1.2E-11	-5.9111E-10	
0.195	5.96539E-10	2.05E-12	-5.95891E-10	
0.2	5.99289E-10	-6E-12	-5.98962E-10	
0.205	6.03445E-10	-6.65E-12	-6.03626E-10	
0.21	6.03844E-10	2.5E-13	-6.03642E-10	
0.215	6.03983E-10	2.35E-12	-6.05512E-10	
0.22	6.06421E-10	-4.45E-12	-6.03856E-10	
0.225	6.05502E-10	-1.64E-11	-6.07411E-10	
0.23	6.0766E-10	1.03E-11	-6.06179E-10	
0.235	6.07037E-10	-5.25E-12	-6.0826E-10	
0.24	6.09077E-10	-1.84E-11	-6.07808E-10	
0.245	6.08136E-10	3.535E-11	-6.07083E-10	
0.25	6.10092E-10	-7.4E-12	-6.11314E-10	
0.255	6.09152E-10	1.75E-12	-6.09145E-10	
0.26	6.09813E-10	1.405E-11	-6.10365E-10	
0.265	6.10659E-10	-6.15E-12	-6.08417E-10	
0.27	6.081E-10	-1.2E-12	-6.10063E-10	
0.275	6.10199E-10	1.1E-12	-6.08983E-10	
0.28	6.09528E-10	4.05E-12	-6.10698E-10	
0.285	6.11217E-10	8.95E-12	-6.09368E-10	
0.29	6.10172E-10	2.45E-12	-6.08867E-10	
0.295	6.11576E-10	9E-12	-6.13334E-10	
0.3	6.10484E-10	-6.95E-12	-6.10365E-10	
0.305	6.10481E-10	-6.8E-12	-6.11391E-10	
