-0.5	7.6278E-10
-0.4989	7.62326E-10
-0.497775	7.58605E-10
-0.496675	7.50852E-10
-0.49555	7.64253E-10
-0.49445	7.48634E-10
-0.493325	7.56586E-10
-0.492225	7.48186E-10
-0.4911	7.50935E-10
-0.49	7.37685E-10
-0.4889	7.63246E-10
-0.487775	7.29376E-10
-0.486675	7.52278E-10
-0.48555	7.37408E-10
-0.48445	7.51264E-10
-0.483325	7.26548E-10
-0.482225	7.55747E-10
-0.4811	7.3098E-10
-0.48	7.37917E-10
-0.4789	7.44596E-10
-0.477775	7.41459E-10
-0.476675	7.39421E-10
-0.47555	7.42299E-10
-0.47445	7.40384E-10
-0.473325	7.31121E-10
-0.472225	7.45197E-10
-0.4711	7.30675E-10
-0.47	7.37246E-10
-0.4689	7.29036E-10
-0.467775	7.31213E-10
-0.466675	7.17819E-10
-0.46555	7.44756E-10
-0.46445	7.11308E-10
-0.463325	7.32959E-10
-0.462225	7.18902E-10
-0.4611	7.31998E-10
-0.46	7.07909E-10
-0.4589	7.36774E-10
-0.457775	7.13142E-10
-0.456675	7.18099E-10
-0.45555	7.251E-10
-0.45445	7.22828E-10
-0.453325	7.19951E-10
-0.452225	7.23032E-10
-0.4511	7.21873E-10
-0.45	7.12498E-10
-0.4489	7.25844E-10
-0.447775	7.11132E-10
-0.446675	7.17924E-10
-0.44555	7.11019E-10
-0.44445	7.11331E-10
-0.443325	6.98702E-10
-0.442225	7.24844E-10
-0.4411	6.92421E-10
-0.44	7.13289E-10
-0.4389	7.00296E-10
-0.437775	7.1215E-10
-0.436675	6.88288E-10
-0.43555	7.16894E-10
-0.43445	6.93026E-10
-0.433325	6.9963E-10
-0.432225	7.06709E-10
-0.4311	7.01786E-10
-0.43	7.00731E-10
-0.4289	7.04118E-10
-0.427775	7.02022E-10
-0.426675	6.94007E-10
-0.42555	7.05842E-10
-0.42445	6.92016E-10
-0.423325	6.99872E-10
-0.422225	6.92573E-10
-0.4211	6.92945E-10
-0.42	6.82766E-10
-0.4189	7.03773E-10
-0.417775	6.70156E-10
-0.416675	6.97366E-10
-0.41555	6.78335E-10
-0.41445	6.90475E-10
-0.413325	6.71142E-10
-0.412225	6.96917E-10
-0.4111	6.67529E-10
-0.41	6.85826E-10
-0.4089	6.84804E-10
-0.407775	6.78623E-10
-0.406675	6.81678E-10
-0.40555	6.84136E-10
-0.40445	6.80379E-10
-0.403325	6.7645E-10
-0.402225	6.84829E-10
-0.4011	6.70401E-10
-0.4	6.81534E-10
-0.3989	6.73138E-10
-0.397775	6.74106E-10
-0.396675	6.65533E-10
-0.39555	6.78806E-10
-0.39445	6.50194E-10
-0.393325	6.81017E-10
-0.392225	6.56983E-10
-0.3911	6.68761E-10
-0.39	6.52782E-10
-0.3889	6.7622E-10
-0.387775	6.47247E-10
-0.386675	6.69876E-10
-0.38555	6.56378E-10
-0.38445	6.67445E-10
-0.383325	6.4368E-10
-0.382225	6.59638E-10
-0.3811	6.60721E-10
-0.38	6.5441E-10
-0.3789	6.57433E-10
-0.377775	6.60214E-10
-0.376675	6.55356E-10
-0.37555	6.5122E-10
-0.37445	6.6133E-10
-0.373325	6.46632E-10
-0.372225	6.57056E-10
-0.3711	6.47904E-10
-0.37	6.47542E-10
-0.3689	6.39457E-10
-0.367775	6.55646E-10
-0.366675	6.25783E-10
-0.36555	6.54203E-10
-0.36445	6.32598E-10
-0.363325	6.44182E-10
-0.362225	6.2814E-10
-0.3611	6.50599E-10
-0.36	6.21383E-10
-0.3589	6.44845E-10
-0.357775	6.36973E-10
-0.356675	6.31487E-10
-0.35555	6.36624E-10
-0.35445	6.38969E-10
-0.353325	6.3313E-10
-0.352225	6.30586E-10
-0.3511	6.40232E-10
-0.35	6.24267E-10
-0.3489	6.36706E-10
-0.347775	6.26374E-10
-0.346675	6.2812E-10
-0.34555	6.19433E-10
-0.34445	6.32817E-10
-0.343325	6.0436E-10
-0.342225	6.3437E-10
-0.3411	6.10947E-10
-0.34	6.22964E-10
-0.3389	6.06947E-10
-0.337775	6.3033E-10
-0.336675	5.99406E-10
-0.33555	6.23287E-10
-0.33445	6.15064E-10
-0.333325	6.08664E-10
-0.332225	6.15702E-10
-0.3311	6.1538E-10
-0.33	6.09924E-10
-0.3289	6.10737E-10
-0.327775	6.17241E-10
-0.326675	6.02735E-10
-0.32555	6.15127E-10
-0.32445	6.04172E-10
-0.323325	6.05001E-10
-0.322225	5.98112E-10
-0.3211	6.05177E-10
-0.32	5.82227E-10
-0.3189	6.14592E-10
-0.317775	5.86694E-10
-0.316675	6.01337E-10
-0.31555	5.88011E-10
-0.31445	6.04334E-10
-0.313325	5.76817E-10
-0.312225	6.04252E-10
-0.3111	5.85738E-10
-0.31	5.85993E-10
-0.3089	5.93297E-10
-0.307775	5.93142E-10
-0.306675	5.88053E-10
-0.30555	5.89787E-10
-0.30445	5.91699E-10
-0.303325	5.79163E-10
-0.302225	5.92777E-10
-0.3011	5.79544E-10
-0.3	5.8269E-10
-0.2989	5.76859E-10
-0.297775	5.80579E-10
-0.296675	5.6174E-10
-0.29555	5.93476E-10
-0.29445	5.61391E-10
-0.293325	5.79442E-10
-0.292225	5.66006E-10
-0.2911	5.79195E-10
-0.29	5.54873E-10
-0.2889	5.82892E-10
-0.287775	5.59358E-10
-0.286675	5.63799E-10
-0.28555	5.70859E-10
-0.28445	5.67142E-10
-0.283325	5.65164E-10
-0.282225	5.68547E-10
-0.2811	5.66136E-10
-0.28	5.56731E-10
-0.2789	5.69861E-10
-0.277775	5.54498E-10
-0.276675	5.62541E-10
-0.27555	5.54301E-10
-0.27445	5.5542E-10
-0.273325	5.44109E-10
-0.272225	5.66789E-10
-0.2711	5.34457E-10
-0.27	5.56437E-10
-0.2689	5.42446E-10
-0.267775	5.53944E-10
-0.266675	5.30741E-10
-0.26555	5.58768E-10
-0.26445	5.31458E-10
-0.263325	5.41554E-10
-0.262225	5.47049E-10
-0.2611	5.41107E-10
-0.26	5.41671E-10
-0.2589	5.433E-10
-0.257775	5.40645E-10
-0.256675	5.33513E-10
-0.25555	5.45311E-10
-0.25445	5.29841E-10
-0.253325	5.38844E-10
-0.252225	5.30408E-10
-0.2511	5.31031E-10
-0.25	5.21155E-10
-0.2489	5.41273E-10
-0.247775	5.07768E-10
-0.246675	5.34067E-10
-0.24555	5.16752E-10
-0.24445	5.27219E-10
-0.243325	5.06825E-10
-0.242225	5.33547E-10
-0.2411	5.04089E-10
-0.24	5.20766E-10
-0.2389	5.19688E-10
-0.237775	5.13138E-10
-0.236675	5.16734E-10
-0.23555	5.18316E-10
-0.23445	5.13952E-10
-0.233325	5.11111E-10
-0.232225	5.19618E-10
-0.2311	5.03886E-10
-0.23	5.15109E-10
-0.2289	5.04976E-10
-0.227775	5.05779E-10
-0.226675	4.98232E-10
-0.22555	5.10839E-10
-0.22445	4.81791E-10
-0.223325	5.12168E-10
-0.222225	4.87674E-10
-0.2211	4.99312E-10
-0.22	4.84783E-10
-0.2189	5.06358E-10
-0.217775	4.76344E-10
-0.216675	4.99498E-10
-0.21555	4.90661E-10
-0.21445	4.84718E-10
-0.213325	4.91096E-10
-0.212225	4.91986E-10
-0.2111	4.86093E-10
-0.21	4.85097E-10
-0.2089	4.91302E-10
-0.207775	4.76474E-10
-0.206675	4.89154E-10
-0.20555	4.77247E-10
-0.20445	4.79076E-10
-0.203325	4.72228E-10
-0.202225	4.8016E-10
-0.2011	4.56066E-10
-0.2	4.86172E-10
-0.1989	4.60581E-10
-0.197775	4.7264E-10
-0.196675	4.57804E-10
-0.19555	4.78548E-10
-0.19445	4.48525E-10
-0.193325	4.72991E-10
-0.192225	4.63067E-10
-0.1911	4.56417E-10
-0.19	4.63897E-10
-0.1889	4.64183E-10
-0.187775	4.57828E-10
-0.186675	4.56732E-10
-0.18555	4.63843E-10
-0.18445	4.4837E-10
-0.183325	4.61284E-10
-0.182225	4.49496E-10
-0.1811	4.51153E-10
-0.18	4.43765E-10
-0.1789	4.51515E-10
-0.177775	4.26415E-10
-0.176675	4.58988E-10
-0.17555	4.31298E-10
-0.17445	4.44572E-10
-0.173325	4.29573E-10
-0.172225	4.49592E-10
-0.1711	4.19865E-10
-0.17	4.45265E-10
-0.1689	4.31493E-10
-0.167775	4.27167E-10
-0.166675	4.34958E-10
-0.16555	4.34071E-10
-0.16445	4.28139E-10
-0.163325	4.29196E-10
-0.162225	4.3327E-10
-0.1611	4.19292E-10
-0.16	4.32793E-10
-0.1589	4.19053E-10
-0.157775	4.21808E-10
-0.156675	4.14182E-10
-0.15555	4.20446E-10
-0.15445	3.97549E-10
-0.153325	4.28158E-10
-0.152225	4.01663E-10
-0.1511	4.13533E-10
-0.15	4.00039E-10
-0.1489	4.19953E-10
-0.147775	3.89165E-10
-0.146675	4.14877E-10
-0.14555	4.0174E-10
-0.14445	3.96511E-10
-0.143325	4.04533E-10
-0.142225	4.02632E-10
-0.1411	3.96317E-10
-0.14	3.97667E-10
-0.1389	4.02173E-10
-0.137775	3.87403E-10
-0.136675	4.00501E-10
-0.13555	3.87516E-10
-0.13445	3.90197E-10
-0.133325	3.82022E-10
-0.132225	3.88388E-10
-0.1311	3.65971E-10
-0.13	3.96567E-10
-0.1289	3.67825E-10
-0.127775	3.81838E-10
-0.126675	3.68711E-10
-0.12555	3.83944E-10
-0.12445	3.56311E-10
-0.123325	3.82718E-10
-0.122225	3.65951E-10
-0.1211	3.62761E-10
-0.12	3.70747E-10
-0.1189	3.69111E-10
-0.117775	3.6271E-10
-0.116675	3.63419E-10
-0.11555	3.67689E-10
-0.11445	3.52089E-10
-0.113325	3.65168E-10
-0.112225	3.5275E-10
-0.1111	3.54141E-10
-0.11	3.47213E-10
-0.1089	3.55915E-10
-0.107775	3.29227E-10
-0.106675	3.59279E-10
-0.10555	3.33155E-10
-0.10445	3.45445E-10
-0.103325	3.30821E-10
-0.102225	3.48369E-10
-0.1011	3.19447E-10
-0.1	3.45162E-10
-0.0989	3.28038E-10
-0.097775	3.2535E-10
-0.096675	3.32691E-10
-0.09555	3.30847E-10
-0.09445	3.24469E-10
-0.093325	3.2505E-10
-0.092225	3.28032E-10
-0.0911	3.12825E-10
-0.09	3.2571E-10
-0.0889	3.1274E-10
-0.087775	3.14785E-10
-0.086675	3.06827E-10
-0.08555	3.10568E-10
-0.08445	2.90652E-10
-0.083325	3.1958E-10
-0.082225	2.87788E-10
-0.0811	3.0515E-10
-0.08	2.90991E-10
-0.0789	3.02123E-10
-0.077775	2.76846E-10
-0.076675	3.03955E-10
-0.07555	2.78158E-10
-0.07445	2.83772E-10
-0.073325	2.88861E-10
-0.072225	2.82609E-10
-0.0711	2.79024E-10
-0.07	2.81161E-10
-0.0689	2.78244E-10
-0.067775	2.66771E-10
-0.066675	2.79343E-10
-0.06555	2.62672E-10
-0.06445	2.67922E-10
-0.063325	2.5955E-10
-0.062225	2.58886E-10
-0.0611	2.45682E-10
-0.06	2.68021E-10
-0.0589	2.33078E-10
-0.057775	2.53938E-10
-0.056675	2.37431E-10
-0.05555	2.48256E-10
-0.05445	2.22003E-10
-0.053325	2.48723E-10
-0.052225	2.19042E-10
-0.0511	2.2923E-10
-0.05	2.30349E-10
-0.0489	2.21813E-10
-0.047775	2.20898E-10
-0.046675	2.22024E-10
-0.04555	2.16208E-10
-0.04445	2.06211E-10
-0.043325	2.16147E-10
-0.042225	1.97731E-10
-0.0411	2.05449E-10
-0.04	1.94687E-10
-0.0389	1.9239E-10
-0.037775	1.80323E-10
-0.036675	1.96324E-10
-0.03555	1.61612E-10
-0.03445	1.85682E-10
-0.033325	1.63824E-10
-0.032225	1.70333E-10
-0.0311	1.49556E-10
-0.03	1.7158E-10
-0.0289	1.36828E-10
-0.027775	1.53364E-10
-0.026675	1.46839E-10
-0.02555	1.38175E-10
-0.02445	1.36666E-10
-0.023325	1.35128E-10
-0.022225	1.26851E-10
-0.0211	1.17287E-10
-0.02	1.22561E-10
-0.0189	1.06726E-10
-0.017775	1.12718E-10
-0.016675	9.2774E-11
-0.01555	9.8296E-11
-0.01445	8.4878E-11
-0.013325	8.0273E-11
-0.012225	6.5662E-11
-0.0111	8.1043E-11
-0.01	4.2323E-11
-0.0089	6.4572E-11
-0.007775	3.9355E-11
-0.006675	4.3856E-11
-0.00555	2.0229E-11
-0.00445	3.878E-11
-0.003325	1.879E-12
-0.002225	1.5649E-11
-0.0011	4.984E-12
0	-2.04E-12
0.0011	-1.3254E-11
0.002225	-9.366E-12
0.003325	-1.914E-11
0.00445	-4.3447E-11
0.00555	-5.494E-11
0.006675	-6.2366E-11
0.007775	-8.2587E-11
0.0089	-9.5406E-11
0.01	-8.6058E-11
0.0111	-9.2084E-11
0.012225	-1.1089E-10
0.013325	-1.16109E-10
0.01445	-1.22251E-10
0.01555	-1.40495E-10
0.016675	-1.63673E-10
0.017775	-1.76326E-10
0.0189	-1.88337E-10
0.02	-2.06014E-10
0.0211	-2.08482E-10
0.022225	-2.153E-10
0.023325	-2.27837E-10
0.02445	-2.47609E-10
0.02555	-2.664E-10
0.026675	-2.78336E-10
0.027775	-3.0132E-10
0.0289	-3.32514E-10
0.03	-3.4116E-10
0.0311	-3.43316E-10
0.032225	-3.63021E-10
0.033325	-3.81924E-10
0.03445	-3.86313E-10
0.03555	-4.09461E-10
0.036675	-4.45514E-10
0.037775	-4.64317E-10
0.0389	-4.85344E-10
0.04	-5.1795E-10
0.0411	-5.40364E-10
0.042225	-5.43785E-10
0.043325	-5.65025E-10
0.04445	-5.96262E-10
0.04555	-6.12043E-10
0.046675	-6.33392E-10
0.047775	-6.69674E-10
