0	0.177324	-4.1E-14
0.0025	0.051106	-4.7E-14
0.005	0.151964	-4.9E-14
0.0075	0.182912	-4.2E-14
0.01	0.202668	-4.4E-14
0.0125	0.31084	-3.6E-14
0.015	0.212778	-3.4E-14
0.0175	0.234002	-4.4E-14
0.02	0.169458	-4.2E-14
0.0225	0.110612	-5.3E-14
0.025	0.287366	-4.6E-14
0.0275	0.118846	-5.4E-14
0.03	0.204244	-4.9E-14
0.0325	0.218394	-4.8E-14
0.035	0.223922	-5.2E-14
0.0375	0.22027	-4.6E-14
0.04	0.258754	-3.9E-14
0.0425	0.352624	-4.5E-14
0.045	0.157544	-4.8E-14
0.0475	0.141074	-4.7E-14
0.05	0.21302	-5.3E-14
0.0525	0.270814	-4.1E-14
0.055	0.277552	-4.5E-14
0.0575	0.376058	-5.1E-14
0.06	0.284316	-4.4E-14
0.0625	0.262362	-3.9E-14
0.065	0.294158	-4.8E-14
0.0675	0.419728	-4.5E-14
0.07	0.142934	-4.5E-14
0.0725	0.366914	-4.5E-14
0.075	0.316876	-3.8E-14
0.0775	0.417386	-4.8E-14
0.08	0.173244	-4.1E-14
0.0825	0.340378	-5.3E-14
0.085	0.26065	-5.4E-14
0.0875	0.167396	-3.9E-14
0.09	0.169802	-6.2E-14
0.0925	0.258518	-5.4E-14
0.095	0.278226	-4.9E-14
0.0975	0.083348	-5E-14
0.1	0.173122	-5.3E-14
0.1025	0.294366	-3.8E-14
0.105	0.261484	-1.7E-14
0.1075	0.23461	-4.3E-14
0.11	0.252228	-4.8E-14
0.1125	0.171306	-3E-14
0.115	0.270972	-2.8E-14
0.1175	0.168946	-2.8E-14
0.12	0.239914	-2.7E-14
0.1225	0.281364	-4E-14
0.125	0.410074	1.46E-13
0.1275	0.255634	1.46E-13
0.13	0.117546	4.1E-14
0.1325	0.269942	-4.7E-14
0.135	0.297204	-4.3E-14
0.1375	0.125324	-4.2E-14
0.14	0.18566	-2E-15
0.1425	0.257386	1.1E-14
0.145	0.311082	-4.5E-14
0.1475	0.17821	-2E-14
0.15	0.282054	-4.7E-14
0.1525	0.19774	1.29E-13
0.155	0.187672	7.34E-13
0.1575	0.218446	2.58E-13
0.16	0.240332	1.92E-13
0.1625	0.145768	6.27E-13
0.165	0.187244	2.37E-13
0.1675	0.293588	1.26E-13
0.17	0.095414	9.1E-14
0.1725	0.25755	2.96E-13
0.175	0.21867	2.37E-13
0.1775	0.126654	2.28E-13
0.18	0.12	3E-13
0.1825	0.173554	5.11E-13
0.185	0.146908	5.7E-13
0.1875	0.131256	4E-13
0.19	0.209538	4.61E-13
0.1925	0.049378	2.52E-13
0.195	0.14101	2E-13
0.1975	0.100776	1.66E-13
0.2	0.101504	1.274E-12
0.2025	0.148536	4.158E-12
0.205	0.114966	5.092E-12
0.2075	0.171866	4.72E-12
0.21	0.076544	4.865E-12
0.2125	0.078468	5.783E-12
0.215	0.083612	6.375E-12
0.2175	0.168108	5.991E-12
0.22	0.123684	5.161E-12
0.2225	0.094656	5.531E-12
0.225	0.06045	5.487E-12
0.2275	0.119032	6.025E-12
0.23	0.062128	5.76E-12
