0.2	0.820652	1.36901E-09
0.2005	0.805216	1.445E-09
0.201	0.798766	1.47515E-09
0.2015	0.790528	1.28573E-09
0.202	0.780978	1.45629E-09
0.2025	0.778348	1.22682E-09
0.203	0.77988	1.35789E-09
0.2035	0.788072	1.57328E-09
0.204	0.799334	1.48945E-09
0.2045	0.810656	1.52776E-09
0.205	0.820488	1.34739E-09
0.2055	0.82953	1.62985E-09
0.206	0.835762	1.39622E-09
0.2065	0.85113	1.5084E-09
0.207	0.877798	1.73732E-09
0.2075	0.920458	1.56726E-09
0.208	0.971314	1.65284E-09
0.2085	1.022434	1.41387E-09
0.209	1.079976	1.63921E-09
0.2095	1.136386	1.6621E-09
0.21	1.190186	1.77934E-09
0.2105	1.237248	1.84968E-09
0.211	1.276426	1.59151E-09
0.2115	1.304176	1.80554E-09
0.212	1.313196	1.46164E-09
0.2125	1.309328	1.68143E-09
0.213	1.30391	1.88919E-09
0.2135	1.300702	1.84159E-09
0.214	1.304008	1.91344E-09
0.2145	1.307836	1.68673E-09
0.215	1.316362	1.9657E-09
0.2155	1.332084	1.71915E-09
0.216	1.346018	1.90155E-09
0.2165	1.369034	2.09622E-09
0.217	1.398738	1.92109E-09
0.2175	1.431234	2.06311E-09
0.218	1.462716	1.73999E-09
0.2185	1.493778	1.96154E-09
0.219	1.521516	2.06066E-09
0.2195	1.545258	2.07143E-09
0.22	1.567728	2.16197E-09
0.2205	1.593492	1.92264E-09
0.221	1.6238	2.1752E-09
0.2215	1.663064	1.8707E-09
0.222	1.705596	2.00287E-09
0.2225	1.751756	2.29176E-09
0.223	1.79864	2.18037E-09
0.2235	1.845206	2.21039E-09
0.224	1.890204	1.95531E-09
0.2245	1.934936	2.31732E-09
0.225	1.967192	1.99526E-09
0.2255	1.982876	2.12461E-09
0.226	1.983854	2.37754E-09
0.2265	1.970022	2.18713E-09
0.227	1.950592	2.3623E-09
0.2275	1.919644	1.95299E-09
0.228	1.889432	2.24611E-09
0.2285	1.860608	2.30433E-09
0.229	1.833662	2.44901E-09
0.2295	1.813056	2.48858E-09
0.23	1.80479	2.19578E-09
0.2305	1.805492	2.4547E-09
0.231	1.808236	2.00611E-09
0.2315	1.802354	2.30754E-09
0.232	1.793698	2.54639E-09
0.2325	1.78626	2.47339E-09
0.233	1.772302	2.57912E-09
0.2335	1.75284	2.22325E-09
0.234	1.73028	2.5495E-09
0.2345	1.698292	2.18442E-09
0.235	1.66626	2.45443E-09
0.2355	1.641446	2.76672E-09
0.236	1.6329	2.45165E-09
0.2365	1.640174	2.64047E-09
0.237	1.64825	2.24182E-09
0.2375	1.655678	2.62575E-09
0.238	1.66009	2.68513E-09
0.2385	1.663888	2.82332E-09
0.239	1.666148	2.88952E-09
0.2395	1.665346	2.55632E-09
0.24	1.6583	2.86023E-09
0.2405	1.643066	2.45231E-09
0.241	1.623912	2.6933E-09
0.2415	1.613516	3.03199E-09
0.242	1.6132	2.89049E-09
0.2425	1.630476	2.90366E-09
0.243	1.652218	2.55548E-09
0.2435	1.682076	2.9976E-09
0.244	1.724012	2.71725E-09
0.2445	1.772584	2.86635E-09
0.245	1.82472	3.17973E-09
0.2455	1.867508	2.85431E-09
0.246	1.894184	3.12129E-09
0.2465	1.901992	2.58597E-09
0.247	1.889132	2.81897E-09
0.2475	1.86995	3.14615E-09
0.248	1.851398	3.20596E-09
0.2485	1.824678	3.29667E-09
0.249	1.787864	2.83396E-09
0.2495	1.75396	3.16181E-09
0.25	1.734256	2.72278E-09
0.2505	1.731408	3.06886E-09
0.251	1.74673	3.38072E-09
0.2515	1.771962	3.3122E-09
0.252	1.80483	3.34319E-09
0.2525	1.828728	2.90977E-09
0.253	1.845176	3.42317E-09
0.2535	1.863696	3.10615E-09
0.254	1.878132	3.34732E-09
0.2545	1.881816	3.61161E-09
0.255	1.874298	3.33218E-09
0.2555	1.862576	3.52555E-09
0.256	1.844194	2.99182E-09
0.2565	1.83118	3.41212E-09
0.257	1.826058	3.5603E-09
0.2575	1.828894	3.64345E-09
0.258	1.834908	3.71492E-09
0.2585	1.831396	3.11596E-09
0.259	1.822814	3.60202E-09
0.2595	1.80273	3.18435E-09
0.26	1.771582	3.54367E-09
0.2605	1.731624	3.90022E-09
0.261	1.683428	3.73298E-09
0.2615	1.62746	3.85948E-09
0.262	1.576382	3.50779E-09
0.2625	1.53098	3.89211E-09
0.263	1.49588	3.57328E-09
0.2635	1.485208	3.73914E-09
0.264	1.4964	4.06093E-09
0.2645	1.521036	3.69376E-09
0.265	1.559266	4.01461E-09
0.2655	1.596414	3.35039E-09
0.266	1.64261	3.86487E-09
0.2665	1.676518	4.15615E-09
0.267	1.704636	4.23345E-09
0.2675	1.732178	4.28306E-09
0.268	1.75678	3.77996E-09
0.2685	1.773906	4.27616E-09
0.269	1.791172	3.76868E-09
0.2695	1.818118	3.93526E-09
0.27	1.861008	4.37307E-09
0.2705	1.919764	4.23199E-09
0.271	1.984822	4.18559E-09
0.2715	2.049276	3.78479E-09
0.272	2.104684	4.25886E-09
0.2725	2.155622	4.07758E-09
0.273	2.198814	4.31602E-09
0.2735	2.237115	4.56246E-09
0.274	2.26355	4.21006E-09
0.2745	2.274825	4.43633E-09
0.275	2.26919	3.82464E-09
0.2755	2.246745	4.22155E-09
0.276	2.21988	4.62574E-09
0.2765	2.210975	4.68996E-09
0.277	2.212475	4.66384E-09
0.2775	2.22194	4.10595E-09
0.278	2.235435	4.68824E-09
0.2785	2.2508	4.13446E-09
0.279	2.26127	4.54889E-09
0.2795	2.26516	4.92168E-09
0.28	2.272855	4.69878E-09
0.2805	2.288225	4.85277E-09
0.281	2.296215	4.28595E-09
0.2815	2.28854	4.72861E-09
0.282	2.2752	4.7438E-09
0.2825	2.26213	5.01214E-09
0.283	2.244745	5.11411E-09
0.2835	2.23528	4.63095E-09
