-1	1.627594
-0.99	1.627592
-0.98	1.627594
-0.97	1.627596
-0.96	1.627738
-0.95	1.627866
-0.94	1.62787
-0.93	1.627866
-0.92	1.627878
-0.91	1.62787
-0.9	1.627866
-0.89	1.627872
-0.88	1.627876
-0.87	1.627876
-0.86	1.627886
-0.85	1.627892
-0.84	1.62783
-0.83	1.627588
-0.82	1.62759
-0.81	1.627652
-0.8	1.627674
-0.79	1.627752
-0.78	1.627872
-0.77	1.627874
-0.76	1.627602
-0.75	1.627596
-0.74	1.627596
-0.73	1.6276
-0.72	1.627598
-0.71	1.627602
-0.7	1.627808
-0.69	1.627862
-0.68	1.627854
-0.67	1.627858
-0.66	1.627864
-0.65	1.627862
-0.64	1.627878
-0.63	1.62788
-0.62	1.627894
-0.61	1.627896
-0.6	1.627898
-0.59	1.627894
-0.58	1.627894
-0.57	1.62776
-0.56	1.627604
-0.55	1.62761
-0.54	1.627606
-0.53	1.627602
-0.52	1.627606
-0.51	1.627614
-0.5	1.627738
-0.49	1.627884
-0.48	1.627882
-0.47	1.627886
-0.46	1.62788
-0.45	1.627886
-0.44	1.627878
-0.43	1.627892
-0.42	1.627888
-0.41	1.627888
-0.4	1.62774
-0.39	1.627608
-0.38	1.627602
-0.37	1.627604
-0.36	1.627596
-0.35	1.627588
-0.34	1.627594
-0.33	1.62759
-0.32	1.627594
-0.31	1.627598
-0.3	1.627594
-0.29	1.627594
-0.28	1.627592
-0.27	1.627592
-0.26	1.627586
-0.25	1.627586
-0.24	1.627594
-0.23	1.627606
-0.22	1.627598
-0.21	1.627596
-0.2	1.627602
-0.19	1.627822
-0.18	1.627886
-0.17	1.627892
-0.16	1.62788
-0.15	1.62788
-0.14	1.627876
-0.13	1.627808
-0.12	1.627602
-0.11	1.627602
-0.1	1.627608
-0.09	1.627878
-0.08	1.627884
-0.07	1.627886
-0.06	1.627874
-0.05	1.627648
-0.04	1.627582
-0.03	1.62759
-0.02	1.627598
-0.01	1.627592
0	1.627592
0.01	1.627588
0.02	1.627594
0.03	1.627592
0.04	1.627592
0.05	1.627604
0.06	1.6276
0.07	1.627594
0.08	1.627586
0.09	1.62758
0.1	1.627588
0.11	1.62759
0.12	1.627588
0.13	1.627582
0.14	1.627582
0.15	1.627584
0.16	1.62759
0.17	1.627596
0.18	1.627664
0.19	1.627884
0.2	1.627892
0.21	1.627888
0.22	1.627886
0.23	1.627882
0.24	1.627888
0.25	1.627894
0.26	1.627886
0.27	1.627886
0.28	1.627748
0.29	1.627616
0.3	1.627614
0.31	1.627616
0.32	1.627608
0.33	1.62761
0.34	1.627886
0.35	1.627892
0.36	1.62789
0.37	1.627888
0.38	1.627882
0.39	1.627874
0.4	1.627882
0.41	1.62789
0.42	1.627882
0.43	1.627652
0.44	1.627608
0.45	1.627602
0.46	1.627598
0.47	1.627596
0.48	1.627598
0.49	1.627592
0.5	1.627592
0.51	1.6276
0.52	1.627584
0.53	1.627578
0.54	1.627584
0.55	1.62759
0.56	1.62759
0.57	1.6276
0.58	1.627608
0.59	1.627696
0.6	1.627898
0.61	1.627894
0.62	1.6279
0.63	1.627894
0.64	1.627892
0.65	1.627642
0.66	1.627608
0.67	1.627606
0.68	1.627598
0.69	1.627588
0.7	1.627584
0.71	1.627596
0.72	1.627594
0.73	1.627596
0.74	1.627584
0.75	1.627584
0.76	1.62759
0.77	1.62759
0.78	1.627602
0.79	1.627602
0.8	1.627594
0.81	1.627592
0.82	1.627592
0.83	1.6276
0.84	1.627606
0.85	1.627606
0.86	1.62761
0.87	1.62761
0.88	1.627612
0.89	1.627608
0.9	1.627606
0.91	1.62761
0.92	1.6276
0.93	1.627608
0.94	1.627606
0.95	1.627854
0.96	1.627886
0.97	1.627888
0.98	1.627888
0.99	1.627772
1	1.627614
